Time,createOrder,basket,getCatalogue,getItem,getCart,login,getOrders,catalogue,home,tags,getCustomer,viewOrdersPage,cataloguePage,getRelated,addToCart,catalogueSize,getAddress,getCard,showDetails
695.0,0.096259,0.002933,0.486125,0.440389,0.485992,0.860767,0.006336,0.001371,0.001721,0.287022,0.166388,0.001812,0.451484,0.495225,0.005224,0.192243,0.253101,0.133205,0.001433
700.0,0.10615,0.004512,0.365378,0.414225,0.737379,0.548519,0.055922,0.003082,0.002381,0.388318,0.210834,0.001458,0.33798,0.503541,0.001927,0.189483,0.188538,0.312325,0.001689
705.0,0.009891,0.001631,0.439826,0.353578,0.464197,0.421101,0.006265,0.001767,0.001565,0.503602,0.300503,0.001268,0.420019,0.369635,0.001158,0.504288,0.003426,0.303113,0.001441
710.0,0.058646,0.001874,0.371108,0.298087,0.534676,0.422158,0.009029,0.001528,0.001904,0.417414,0.219714,0.001902,0.559377,0.393054,0.001917,0.244388,0.12989,0.504223,0.002205
715.0,0.005197,0.002091,0.401458,0.543235,0.770198,0.635158,0.075383,0.001545,0.001937,0.360549,0.211443,0.001933,0.267241,0.451635,0.001727,0.337245,0.20456,0.095966,0.001506
720.0,0.009086,0.003001,0.467852,0.400281,0.728291,1.061372,0.053118,0.002778,0.001873,0.338072,0.268824,0.002024,0.298996,0.380853,0.006675,0.507807,0.103531,0.185584,0.001979
725.0,0.005651,0.001394,0.438357,0.412699,0.329646,0.451952,0.103321,0.003783,0.003742,0.504175,0.18421,0.002237,0.272458,0.314343,0.005652,0.472839,0.129252,0.205663,0.001525
730.0,0.005768,0.001261,0.485533,0.535006,0.455168,0.476986,0.141502,0.002291,0.001425,0.562321,0.21706,0.001529,0.41075,0.358825,0.001137,0.411609,0.115157,0.203891,0.002461
735.0,0.255368,0.010211,0.379766,0.454051,0.52431,0.680879,0.0135,0.001883,0.001683,0.361898,0.362583,0.001958,0.553193,0.477195,0.005028,0.505597,0.203654,0.403622,0.002843
740.0,0.008314,0.00142,0.419803,0.337528,0.420726,0.722389,0.082761,0.001631,0.001676,0.404638,0.210761,0.002004,0.455363,0.450124,0.00114,0.557804,0.146302,0.276837,0.00189
745.0,0.007612,0.002291,0.426248,0.365344,0.418402,0.772421,0.048232,0.002504,0.00173,0.468083,0.176135,0.001488,0.161901,0.559697,0.001354,0.523839,0.068172,0.006886,0.001995
750.0,0.006767,0.001203,0.440019,0.395885,0.406374,0.467151,0.080427,0.002515,0.001884,0.559331,0.167196,0.002029,0.413495,0.401242,0.004405,0.57355,0.360421,0.086723,0.001887
755.0,0.005597,0.002004,0.50989,0.328269,0.585372,0.588673,0.056989,0.001812,0.001928,0.70317,0.214324,0.001549,0.56869,0.364811,0.001647,0.360723,0.170045,0.169585,0.001227
760.0,0.256811,0.001688,0.432648,0.421742,0.754883,0.919092,0.006695,0.001767,0.001707,0.309494,0.235853,0.002201,0.404546,0.474191,0.001396,0.429909,0.204195,0.006879,0.001526
765.0,0.231248,0.002306,0.424488,0.30228,0.959207,1.128643,0.005602,0.00124,0.001678,0.253274,0.196433,0.001428,0.431611,0.565883,0.005732,0.460879,0.339882,0.218022,0.001181
770.0,0.009893,0.001297,0.544936,0.386003,1.388944,0.85159,0.099751,0.001335,0.001385,0.449047,0.188275,0.001808,0.403401,0.551943,0.00876,0.424561,0.15204,0.186119,0.001731
775.0,0.008058,0.001457,0.271614,0.358607,1.833923,0.875763,0.052163,0.001536,0.001463,0.337391,0.078569,0.001806,0.379111,0.247257,0.00126,0.147357,0.008593,0.338075,0.003324
780.0,0.010749,0.00151,0.231227,0.382668,0.83208,0.30773,0.045627,0.001426,0.001666,0.375381,0.146172,0.001639,0.351936,0.404401,0.001629,0.254759,0.008756,0.17017,0.001558
785.0,0.006575,0.001742,0.493804,0.454337,0.533449,0.457813,0.06879,0.002092,0.002253,0.163259,0.295752,0.002218,0.482012,0.590352,0.001531,0.229928,0.338785,0.204565,0.002434
790.0,0.14913,0.002379,0.49174,0.440117,0.599795,0.592765,0.007638,0.00183,0.001912,0.504843,0.223677,0.002101,0.524261,0.503482,0.001725,0.413673,0.336956,0.291635,0.001996
795.0,0.00644,0.002332,0.401029,0.407793,0.725828,0.459698,0.147652,0.002081,0.001963,0.482543,0.177585,0.001738,0.434152,0.422462,0.001414,0.582145,0.203958,0.257704,0.00159
800.0,0.007957,0.001372,0.389816,0.45782,0.418492,0.442419,0.062901,0.002276,0.002498,0.534014,0.164346,0.001548,0.266841,0.534041,0.0018,0.305692,0.157957,0.316253,0.002095
805.0,0.004907,0.001889,0.406161,0.447069,0.564821,0.828683,0.040548,0.001611,0.001811,0.65245,0.244081,0.001722,0.670044,0.33834,0.011387,0.649591,0.373564,0.590039,0.001867
810.0,0.006303,0.001809,0.433213,0.532142,0.405759,0.503918,0.108624,0.004544,0.001795,0.629322,0.264723,0.002238,0.403947,0.566935,0.001264,0.383508,0.2559,0.010498,0.004896
815.0,0.006722,0.001269,0.401864,0.532258,0.4458,0.396579,0.139793,0.001693,0.001824,0.295689,0.166827,0.001687,0.395656,0.373247,0.006378,0.311419,0.003089,0.669848,0.001444
820.0,0.107059,0.002707,0.499431,0.41543,0.371226,0.723741,0.051955,0.001906,0.002179,0.269125,0.264847,0.003867,0.283065,0.543687,0.005337,0.279585,0.008729,0.119288,0.001984
825.0,0.00515,0.001857,0.336744,0.41905,0.422372,0.423319,0.053973,0.001341,0.001561,0.468728,0.196572,0.001602,0.538884,0.446719,0.001122,0.558114,0.257522,0.335393,0.001854
830.0,0.00542,0.002766,0.356126,0.469836,0.394095,0.511214,0.08295,0.001282,0.001912,0.404371,0.146796,0.001522,0.348543,0.36633,0.004464,0.504515,0.366328,0.504066,0.001637
835.0,0.005635,0.001649,0.46199,0.387723,0.413418,0.535073,0.103529,0.002059,0.002078,0.472711,0.294805,0.002948,0.518534,0.387667,0.001605,0.430115,0.170246,0.00504,0.002675
840.0,0.00942,0.002119,0.443442,0.530413,0.550374,0.656629,0.006663,0.001805,0.001803,0.550336,0.191117,0.001708,0.383938,0.321485,0.001372,0.462603,0.225086,0.21833,0.001753
845.0,0.014501,0.002225,0.394591,0.276616,0.649816,0.535679,0.089894,0.001852,0.001954,0.433094,0.229012,0.001659,0.58277,0.441741,0.0015,0.351372,0.080554,0.253604,0.002256
850.0,0.007273,0.002112,0.374387,0.354742,0.918867,0.603758,0.005061,0.003406,0.001944,0.506799,0.270887,0.001789,0.412987,0.397633,0.005464,0.391155,0.25478,0.238145,0.00178
855.0,0.004803,0.001375,0.497686,0.518246,0.786582,0.570481,0.005095,0.001967,0.001952,0.478796,0.235802,0.001182,0.404022,0.365089,0.001523,0.562896,0.174133,0.253755,0.002
860.0,0.00737,0.002555,0.453369,0.382032,0.543679,0.67376,0.05979,0.001745,0.002587,0.407396,0.178617,0.001584,0.278679,0.342842,0.001437,0.44378,0.157886,0.39152,0.002575
865.0,0.068431,0.001575,0.448432,0.410962,0.409244,0.587115,0.047069,0.001592,0.001493,0.439755,0.245147,0.001598,0.375006,0.423165,0.001243,0.32201,0.128416,0.254739,0.001383
870.0,0.005449,0.001366,0.41834,0.399939,0.337527,0.490222,0.097646,0.00209,0.001379,0.50447,0.205515,0.001637,0.527787,0.413982,0.001638,0.52872,0.366764,0.115687,0.001366
875.0,0.106149,0.001925,0.462434,0.402517,0.416817,0.272404,0.11521,0.001766,0.002082,0.254938,0.125739,0.001645,0.503957,0.384696,0.001369,0.283056,0.108188,0.337551,0.003066
880.0,0.012008,0.001354,0.445641,0.374002,0.38064,0.397531,0.117709,0.001452,0.001527,0.46263,0.246632,0.001632,0.483035,0.474247,0.001229,0.550864,0.080595,0.185271,0.00144
885.0,0.078832,0.002426,0.41732,0.443547,0.339384,0.545445,0.172294,0.001262,0.001697,0.312045,0.196371,0.001514,0.310977,0.404914,0.001371,0.537891,0.289135,0.004261,0.001754
890.0,0.006277,0.001204,0.378217,0.376926,0.372395,0.655272,0.056299,0.001747,0.001758,0.570851,0.283789,0.001925,0.351325,0.517951,0.00144,0.53165,0.253405,0.149695,0.002638
895.0,0.005638,0.001459,0.437548,0.422052,0.435039,0.485792,0.137297,0.001861,0.001264,0.54411,0.265632,0.001388,0.525394,0.377563,0.004457,0.453854,0.382411,0.402241,0.001453
900.0,0.175379,0.002047,0.448314,0.549049,0.415234,0.487266,0.006781,0.00231,0.001849,0.21748,0.252952,0.001942,0.484543,0.425379,0.00133,0.39375,0.141241,0.239842,0.001664
905.0,0.011799,0.001496,0.443473,0.469659,0.37781,0.471957,0.011088,0.001457,0.001945,0.502475,0.183985,0.00166,0.360585,0.316,0.005487,0.388268,0.204763,0.447811,0.002044
910.0,0.082187,0.001866,0.410844,0.504646,0.351436,0.470092,0.143905,0.001461,0.001704,0.302538,0.226975,0.002225,0.568843,0.314386,0.001199,0.581486,0.36822,0.14654,0.001459
915.0,0.080011,0.001861,0.408162,0.408801,0.341187,0.753059,0.082585,0.001832,0.001891,0.531001,0.194095,0.002809,0.473989,0.393442,0.006913,0.455988,0.094867,0.25919,0.001822
920.0,0.18714,0.001363,0.446689,0.422358,0.531311,0.515388,0.048516,0.001782,0.002241,0.231545,0.171103,0.002946,0.317734,0.367765,0.001213,0.398508,0.204821,0.252913,0.001613
925.0,0.005012,0.001668,0.438299,0.479283,0.354352,0.715449,0.093714,0.001721,0.001697,0.403876,0.202875,0.001484,0.622843,0.556575,0.001086,0.397278,0.432391,0.204267,0.001721
930.0,0.012101,0.001674,0.369407,0.386382,0.383977,0.455222,0.007102,0.001895,0.001864,0.335961,0.201509,0.002484,0.43341,0.340041,0.004442,0.458724,0.171748,0.258416,0.001579
935.0,0.005897,0.002703,0.440311,0.237461,0.364808,0.541709,0.006582,0.001292,0.001658,0.434608,0.164305,0.001105,0.38343,0.474068,0.001193,0.394136,0.42708,0.083289,0.001618
940.0,0.009282,0.00148,0.478215,0.421528,0.371542,0.752364,0.167028,0.001871,0.001669,0.419228,0.225006,0.001402,0.315999,0.503203,0.006519,0.57543,0.257212,0.097534,0.00198
945.0,0.00961,0.001852,0.503516,0.463711,0.547491,0.124486,0.006977,0.00136,0.001577,0.608575,0.252728,0.001605,0.448278,0.572921,0.001684,0.565692,0.501352,0.003201,0.001552
950.0,0.008519,0.001793,0.391651,0.418508,0.453487,0.608392,0.008339,0.002049,0.001772,0.548551,0.119923,0.001837,0.322413,0.48108,0.001365,0.368296,0.270181,0.183655,0.001375
955.0,0.009121,0.001269,0.347868,0.392064,0.430078,0.623785,0.07653,0.001422,0.001689,0.432984,0.141168,0.002111,0.814301,0.419615,0.001221,0.324993,0.419548,0.40392,0.001283
960.0,0.106604,0.003804,0.410145,0.418702,0.64974,0.869625,0.006751,0.003905,0.003461,0.45195,0.166246,0.002356,0.432718,0.443658,0.001379,0.429967,0.094186,0.279871,0.002545
965.0,0.066364,0.002653,0.40015,0.459698,0.341924,0.566007,0.00741,0.002625,0.002125,0.411334,0.191542,0.00241,0.522702,0.410246,0.001662,0.230808,0.129687,0.253403,0.001617
970.0,0.006869,0.001701,0.46597,0.393176,0.334123,0.361317,0.112311,0.001608,0.001832,0.473446,0.213324,0.001495,0.542483,0.441045,0.006789,0.350943,0.423078,0.00514,0.001282
975.0,0.008132,0.001555,0.403529,0.405381,0.390502,0.302255,0.006714,0.00142,0.001452,0.474516,0.21593,0.001553,0.487081,0.633443,0.007477,0.468585,0.303177,0.146358,0.001832
980.0,0.00603,0.001681,0.458045,0.465274,0.38184,0.527544,0.205935,0.002403,0.002061,0.443937,0.249296,0.001877,0.546324,0.34868,0.001662,0.46543,0.384757,0.011429,0.003375
985.0,0.105688,0.001921,0.433785,0.42187,0.362795,0.526819,0.184009,0.001548,0.00173,0.604962,0.223661,0.001495,0.470391,0.593984,0.001691,0.383732,0.340421,0.342357,0.001822
990.0,0.342788,0.002059,0.420432,0.384123,0.320346,0.521041,0.006154,0.001704,0.001534,0.503056,0.163166,0.002337,0.372893,0.529682,0.00157,0.312556,0.290676,0.078806,0.001982
995.0,0.01113,0.002233,0.557006,0.431913,0.512125,0.275565,0.008779,0.002242,0.001484,0.234263,0.221082,0.001455,0.47068,0.396502,0.004447,0.431964,0.277331,0.508517,0.002029
1000.0,0.080582,0.003015,0.473772,0.47972,0.328851,0.708415,0.067645,0.001404,0.001628,0.373615,0.195176,0.001786,0.38844,0.412344,0.001203,0.33704,0.128426,0.101186,0.001644
1005.0,0.14978,0.001293,0.479006,0.436129,0.302225,0.488548,0.056823,0.001621,0.001638,0.336716,0.209774,0.001231,0.432266,0.458163,0.001042,0.438962,0.258381,0.220924,0.001696
1010.0,0.006758,0.001552,0.371949,0.465543,0.409136,0.533576,0.082719,0.001387,0.001571,0.30147,0.318184,0.001224,0.488449,0.336479,0.001347,0.592466,0.209016,0.128815,0.001461
1015.0,0.005032,0.002086,0.497084,0.379357,0.388788,0.459416,0.100694,0.001409,0.001611,0.337658,0.176453,0.001421,0.372713,0.392896,0.004611,0.386297,0.259757,0.34188,0.001609
1020.0,0.005797,0.002636,0.351733,0.456165,0.390419,0.36621,0.105809,0.001496,0.001884,0.433116,0.289464,0.003367,0.432119,0.438188,0.004393,0.484333,0.120135,0.075981,0.002345
1025.0,0.00518,0.002067,0.303012,0.440512,0.3983,0.562092,0.00946,0.001576,0.001546,0.4771,0.193865,0.001683,0.396884,0.454635,0.004973,0.418955,0.157662,0.323711,0.002329
1030.0,0.005846,0.001709,0.41465,0.43361,0.381351,0.66066,0.009109,0.002293,0.001913,0.438733,0.173813,0.001423,0.438476,0.355086,0.001289,0.438392,0.271293,0.177025,0.001955
1035.0,0.009787,0.001484,0.371352,0.434464,0.355434,0.45247,0.135482,0.001953,0.001656,0.339069,0.230234,0.001606,0.412453,0.363894,0.009618,0.430227,0.111605,0.203629,0.00171
1040.0,0.099474,0.001449,0.327072,0.465291,0.349337,0.629666,0.007628,0.001577,0.001751,0.491394,0.141426,0.001627,0.426477,0.45425,0.001546,0.464938,0.090659,0.290733,0.001586
1045.0,0.005767,0.00158,0.387426,0.409922,0.381414,0.49626,0.00598,0.001358,0.001513,0.365932,0.16795,0.002321,0.504279,0.415547,0.003872,0.388473,0.003932,0.205073,0.001476
1050.0,0.085368,0.002195,0.492076,0.446933,0.499431,0.39272,0.045464,0.002374,0.002062,0.461151,0.205058,0.001927,0.43973,0.532799,0.001438,0.388576,0.105731,0.189401,0.002127
1055.0,0.011465,0.001808,0.50448,0.520108,0.614796,0.762652,0.008775,0.001562,0.002555,0.35634,0.313241,0.00206,0.481929,0.295568,0.001644,0.269465,0.147332,0.186505,0.001955
1060.0,0.120599,0.001686,0.452264,0.398693,0.603476,0.831555,0.060269,0.001627,0.001542,0.349702,0.212761,0.001224,0.481995,0.353061,0.001621,0.46551,0.169797,0.128995,0.001693
1065.0,0.005465,0.001387,0.426963,0.378014,0.677267,1.187805,0.009751,0.001468,0.001371,0.590816,0.218912,0.001303,0.622093,0.292914,0.001153,0.391458,0.005198,0.254068,0.002448
1070.0,0.005402,0.001547,0.336577,0.504249,3.072303,1.928635,0.067798,0.002037,0.001297,0.457749,0.172168,0.001337,0.502629,0.412022,0.005406,0.53818,0.335911,0.003149,0.001447
1075.0,0.187529,0.001615,0.400772,0.406078,3.206047,2.522722,0.0139,0.002185,0.001573,0.398295,0.119619,0.002161,0.387652,0.537599,0.001769,0.447899,0.090804,0.314214,0.001577
1080.0,0.124072,0.00358,0.492751,0.39764,1.201646,0.732642,0.154882,0.001928,0.001997,0.529658,0.193513,0.001698,0.462675,0.430483,0.001186,0.441579,0.076915,0.357696,0.00263
1085.0,0.005524,0.001703,0.417672,0.351121,0.547354,0.439096,0.123656,0.001879,0.001823,0.529526,0.204588,0.00122,0.307872,0.37011,0.00543,0.451661,0.172403,0.258363,0.001481
1090.0,0.141475,0.001765,0.519633,0.498544,0.366427,0.769741,0.010738,0.002825,0.002312,0.486601,0.228325,0.001376,0.339687,0.714567,0.00149,0.506987,0.231193,0.337871,0.001907
1095.0,0.186804,0.001353,0.429409,0.344766,0.374339,0.541614,0.006898,0.002111,0.001728,0.54991,0.283901,0.001679,0.433193,0.39875,0.004431,0.340572,0.146869,0.005138,0.001869
1100.0,0.009806,0.001688,0.361479,0.506159,0.28195,0.5261,0.008646,0.00171,0.001426,0.376083,0.162591,0.001987,0.50315,0.506718,0.00116,0.367599,0.290298,0.252781,0.001778
1105.0,0.116869,0.002846,0.359279,0.465092,0.323709,0.811239,0.008184,0.001769,0.001738,0.370497,0.204215,0.002457,0.418331,0.551457,0.001632,0.291223,0.119484,0.208239,0.002562
1110.0,0.005887,0.002539,0.325982,0.411095,0.392671,0.49285,0.116977,0.001834,0.001641,0.336635,0.268995,0.001477,0.575109,0.415175,0.001127,0.414582,0.180135,0.283971,0.001787
1115.0,0.095831,0.002116,0.481761,0.52508,0.395765,0.397842,0.067646,0.001488,0.002126,0.734138,0.206682,0.002016,0.295684,0.524803,0.00583,0.321254,0.204142,0.378937,0.001678
1120.0,0.006922,0.003955,0.472517,0.368888,0.31821,0.68686,0.044249,0.003065,0.001821,0.370801,0.182672,0.002343,0.524323,0.506906,0.001463,0.352806,0.14888,0.004402,0.002094
1125.0,0.005119,0.001553,0.450235,0.510322,0.358243,0.583709,0.070847,0.001706,0.002077,0.603437,0.25763,0.001732,0.196493,0.490833,0.001074,0.302189,0.405888,0.25445,0.001968
1130.0,0.120162,0.00138,0.405625,0.441088,0.334179,0.561543,0.00537,0.00125,0.001708,0.447015,0.175691,0.00175,0.351041,0.61014,0.001258,0.214452,0.008114,0.341379,0.001569
1135.0,0.129527,0.002,0.469847,0.507512,0.335709,0.545114,0.061119,0.002072,0.002335,0.391695,0.129024,0.001584,0.325927,0.477846,0.001474,0.414012,0.379028,0.296585,0.002246
1140.0,0.004815,0.001566,0.564693,0.490613,0.392542,0.638003,0.066816,0.00142,0.001858,0.428467,0.279693,0.002062,0.502986,0.472073,0.001263,0.587426,0.203194,0.402457,0.001476
1145.0,0.118263,0.001421,0.38234,0.442052,0.35994,0.572105,0.009268,0.001442,0.001525,0.472085,0.257137,0.001587,0.564445,0.375032,0.003949,0.539439,0.292933,0.220358,0.001651
1150.0,0.148583,0.002331,0.395669,0.558197,0.359001,0.838506,0.064647,0.001903,0.002199,0.463896,0.210631,0.001363,0.567054,0.375678,0.001334,0.374043,0.128663,0.2292,0.002215
1155.0,0.120517,0.001559,0.410134,0.389332,0.362848,0.322569,0.055734,0.001956,0.00148,0.385481,0.250277,0.002656,0.384539,0.286824,0.001874,0.503951,0.007162,0.003325,0.001412
1160.0,0.005048,0.001435,0.410646,0.427433,0.354306,0.50644,0.065253,0.001669,0.001759,0.357351,0.264149,0.001308,0.479787,0.548814,0.008337,0.485967,0.291673,0.234704,0.00204
1165.0,0.096719,0.002113,0.406243,0.439885,0.324815,0.349802,0.140956,0.001656,0.001717,0.348595,0.21555,0.001776,0.581585,0.350706,0.001729,0.384475,0.003924,0.003599,0.001841
1170.0,0.082518,0.001715,0.396828,0.366915,0.417262,0.314173,0.071679,0.001454,0.001629,0.41731,0.174696,0.003451,0.279442,0.384682,0.007347,0.312948,0.254243,0.104994,0.00211
1175.0,0.005222,0.001449,0.43233,0.440659,0.523541,0.682587,0.008976,0.001728,0.001928,0.635653,0.188183,0.001277,0.413416,0.491338,0.001283,0.526973,0.176074,0.342341,0.001451
1180.0,0.099435,0.002514,0.412843,0.389369,0.31759,0.377174,0.00778,0.001718,0.001832,0.415946,0.277392,0.001298,0.30874,0.582394,0.001551,0.337172,0.094811,0.340884,0.001666
1185.0,0.084419,0.001631,0.362047,0.40412,0.363491,0.826846,0.053193,0.001345,0.001561,0.462623,0.232362,0.001901,0.462469,0.378442,0.001092,0.605028,0.003467,0.151516,0.001784
1190.0,0.005003,0.001726,0.491632,0.397666,0.33412,0.552945,0.125025,0.00162,0.001928,0.484029,0.192021,0.001669,0.48349,0.611541,0.001189,0.407604,0.087332,0.373872,0.001616
1195.0,0.105528,0.002499,0.480195,0.421208,0.395644,0.593489,0.061681,0.003588,0.002399,0.3948,0.224577,0.001406,0.444324,0.416519,0.001831,0.5948,0.1287,0.102172,0.002197
1200.0,0.015463,0.002251,0.38938,0.453467,0.380563,0.463317,0.135915,0.002514,0.0018,0.182446,0.268432,0.002457,0.504425,0.554991,0.002573,0.416114,0.206198,0.258121,0.002309
1205.0,0.101011,0.002418,0.417254,0.398009,0.375383,0.505079,0.069881,0.004007,0.003598,0.405715,0.190921,0.002135,0.441858,0.330062,0.004706,0.468589,0.008418,0.288968,0.005197
1210.0,0.009016,0.00206,0.504037,0.442199,0.365544,0.396376,0.044572,0.001326,0.001696,0.457567,0.170238,0.001874,0.468097,0.26805,0.001371,0.507658,0.134155,0.08734,0.001409
1215.0,0.091892,0.002229,0.444291,0.459926,0.317196,0.528367,0.065202,0.001641,0.0024,0.645056,0.255065,0.001497,0.433909,0.3319,0.004233,0.5301,0.109222,0.376785,0.002007
1220.0,0.088263,0.003075,0.379302,0.513306,0.387417,0.525043,0.007102,0.002658,0.001817,0.309985,0.187633,0.001603,0.221978,0.374291,0.001152,0.528361,0.360777,0.101496,0.001459
1225.0,0.012905,0.001958,0.415558,0.437477,0.342815,0.760902,0.104551,0.001538,0.001917,0.324742,0.142564,0.002264,0.480952,0.517735,0.00222,0.507544,0.29089,0.230583,0.001335
1230.0,0.005489,0.002338,0.445596,0.36912,0.398154,0.496521,0.00997,0.002457,0.002071,0.413628,0.201996,0.001751,0.444935,0.467259,0.004112,0.337152,0.142535,0.317756,0.001641
1235.0,0.089261,0.001471,0.509999,0.418489,0.380078,0.547509,0.005516,0.00257,0.00172,0.423457,0.164775,0.001955,0.353324,0.324838,0.001368,0.415955,0.14028,0.161172,0.00191
1240.0,0.009177,0.002364,0.454028,0.400928,0.30942,0.472687,0.107465,0.002022,0.001647,0.384384,0.209117,0.003733,0.569741,0.551811,0.001909,0.628419,0.560247,0.00531,0.001966
1245.0,0.009426,0.002391,0.405633,0.498419,0.367093,0.584028,0.052785,0.002046,0.001717,0.294916,0.072115,0.001831,0.322301,0.317988,0.001625,0.487874,0.258196,0.14572,0.001945
1250.0,0.006354,0.001766,0.382322,0.47073,0.371197,0.48937,0.136232,0.001829,0.001688,0.364154,0.344525,0.001495,0.503965,0.309616,0.007281,0.59006,0.146647,0.114424,0.001672
1255.0,0.005106,0.001647,0.440257,0.518663,0.373335,0.479631,0.171161,0.002153,0.002107,0.450579,0.208631,0.005363,0.671569,0.385087,0.004998,0.405916,0.269171,0.293289,0.001834
1260.0,0.096442,0.001433,0.429083,0.484797,0.35551,0.6446,0.004882,0.001652,0.001624,0.537343,0.234911,0.001231,0.354702,0.532599,0.005674,0.546699,0.311265,0.44882,0.001656
1265.0,0.142372,0.001358,0.503879,0.364137,0.281818,0.475587,0.088637,0.002642,0.001739,0.309555,0.156475,0.002088,0.432556,0.452743,0.00121,0.386293,0.254017,0.005291,0.001638
1270.0,0.005987,0.001672,0.394606,0.32266,0.324826,0.511382,0.1391,0.001384,0.00185,0.339049,0.185815,0.001607,0.596879,0.36011,0.004481,0.414032,0.255221,0.218713,0.001807
1275.0,0.005184,0.002142,0.404116,0.485354,0.368366,0.485034,0.062625,0.00155,0.002298,0.430108,0.171715,0.001577,0.36554,0.345928,0.001719,0.42243,0.150549,0.234462,0.001741
1280.0,0.008701,0.001842,0.387285,0.419485,0.327316,0.544731,0.084386,0.002405,0.001903,0.429211,0.174826,0.002465,0.37187,0.381409,0.001705,0.527701,0.240191,0.236008,0.002559
1285.0,0.006654,0.001749,0.438055,0.446357,0.343922,0.771783,0.010312,0.001858,0.001889,0.636045,0.154122,0.00163,0.606911,0.371461,0.004279,0.379433,0.293001,0.337431,0.001812
1290.0,0.010428,0.002432,0.464408,0.422643,0.374663,0.346471,0.0516,0.001643,0.001863,0.467537,0.175534,0.0017,0.526757,0.4426,0.001307,0.453302,0.128935,0.33736,0.002163
1295.0,0.00636,0.002645,0.375832,0.416679,0.347462,0.565741,0.046601,0.001598,0.00225,0.309525,0.082495,0.002109,0.522347,0.325209,0.001521,0.414183,0.115853,0.104122,0.002008
1300.0,0.0095,0.00166,0.536268,0.436631,0.289799,0.485684,0.052939,0.002018,0.001837,0.524267,0.231585,0.0014,0.33663,0.346117,0.001271,0.698938,0.204589,0.115383,0.001829
1305.0,0.005451,0.003202,0.35316,0.422553,0.372542,0.606491,0.11083,0.002357,0.001472,0.434212,0.151014,0.00171,0.227003,0.53817,0.001413,0.544218,0.005786,0.115559,0.001673
1310.0,0.106769,0.001699,0.390087,0.361087,0.389645,0.525253,0.063592,0.001939,0.00199,0.636271,0.173318,0.001567,0.455085,0.543813,0.006308,0.479852,0.11608,0.253396,0.002031
1315.0,0.007786,0.001708,0.454348,0.462094,0.351655,0.413915,0.054797,0.001638,0.0019,0.503558,0.236217,0.001843,0.52938,0.43858,0.006168,0.463269,0.107373,0.171401,0.001554
1320.0,0.004931,0.001997,0.521845,0.357696,0.403803,0.627188,0.063871,0.002297,0.002097,0.463016,0.194043,0.001524,0.461625,0.50378,0.001514,0.390577,0.253332,0.276207,0.001938
1325.0,0.008349,0.002112,0.362929,0.461241,0.312225,0.576524,0.010531,0.004207,0.0027,0.412078,0.228236,0.001589,0.361421,0.383333,0.004922,0.5595,0.503104,0.003405,0.002611
1330.0,0.206309,0.002365,0.442302,0.404949,0.323036,0.576344,0.006851,0.001379,0.001642,0.316489,0.234369,0.00173,0.415453,0.291519,0.001182,0.466449,0.42051,0.147843,0.001572
1335.0,0.015122,0.002246,0.428054,0.351223,0.411783,0.547008,0.005421,0.00166,0.001805,0.48134,0.252793,0.002695,0.575648,0.492739,0.0046,0.352117,0.093945,0.404485,0.001857
1340.0,0.099457,0.003941,0.407597,0.395323,0.3953,0.551711,0.120916,0.00192,0.002505,0.504843,0.16711,0.002345,0.471671,0.464412,0.001536,0.479992,0.003642,0.152954,0.001862
1345.0,0.010181,0.002211,0.406523,0.479212,0.379356,0.690887,0.141893,0.002021,0.002127,0.351251,0.276514,0.001839,0.403251,0.405614,0.009823,0.351181,0.203928,0.150072,0.002188
1350.0,0.082174,0.001561,0.454783,0.525123,0.365636,0.248977,0.007132,0.001323,0.001658,0.604992,0.25104,0.002943,0.563405,0.455277,0.001178,0.205867,0.147476,0.276132,0.001912
1355.0,0.012054,0.001441,0.385255,0.548842,0.360198,0.541563,0.105784,0.001939,0.002016,0.62072,0.243032,0.001823,0.542163,0.468581,0.004317,0.424899,0.336593,0.375775,0.001768
1360.0,0.278726,0.001806,0.41948,0.377675,0.357188,0.619733,0.008961,0.001637,0.001919,0.365318,0.174685,0.001758,0.462427,0.360789,0.006297,0.323787,0.098648,0.09323,0.001719
1365.0,0.006398,0.001638,0.509129,0.448666,0.379045,0.5229,0.067894,0.001979,0.001923,0.326405,0.243366,0.001176,0.404508,0.474157,0.001307,0.380389,0.304549,0.294844,0.00183
1370.0,0.01174,0.002758,0.522242,0.4446,0.359514,0.56732,0.011688,0.002552,0.003147,0.38005,0.227605,0.001562,0.443824,0.504623,0.001881,0.509797,0.008992,0.260509,0.001549
1375.0,0.005375,0.001724,0.383891,0.40664,0.281556,0.60018,0.074664,0.001362,0.001833,0.484212,0.216149,0.001524,0.303115,0.458663,0.001454,0.37673,0.157914,0.234653,0.001809
1380.0,0.006265,0.00197,0.411074,0.481007,0.390496,0.600047,0.057181,0.001337,0.002214,0.350436,0.185284,0.001923,0.403536,0.329686,0.001742,0.170942,0.176584,0.137875,0.002175
1385.0,0.10073,0.002969,0.417568,0.512877,0.358613,0.430165,0.006879,0.002278,0.001827,0.226509,0.159644,0.002075,0.459507,0.302359,0.001329,0.256654,0.380483,0.271145,0.001906
