1260,0,loon-service,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,100.0
1290,0,loon-service,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,100.0
1320,0,loon-service,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,100.0
1350,0,loon-service,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,100.0
1380,0,loon-service,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,100.0
1410,0,loon-service,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,100.0
1440,0,loon-service,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,100.0
1470,0,loon-service,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,100.0
0,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
30,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
60,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
90,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
120,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
150,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
180,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
210,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
240,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
270,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
300,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
330,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
360,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
390,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
420,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
450,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
480,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
510,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
540,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
570,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
600,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},65.3846153846154
630,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},75.4716981132076
660,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
690,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
720,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
750,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
780,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
810,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
840,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
870,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
900,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
930,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
960,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
990,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
1020,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
1050,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
1080,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
1110,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
1140,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
1170,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
1200,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
1230,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
1260,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
1290,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
1320,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
1350,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
1380,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
1410,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
1440,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
1470,1,loon-service,{mitarbeiter_abwesenheiten_uri_range},100.0
0,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
30,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
60,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
90,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
120,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
150,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
180,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
