1260,0,payslip,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,100.0
1290,0,payslip,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,100.0
1320,0,payslip,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,100.0
1350,0,payslip,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,100.0
1380,0,payslip,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,100.0
1410,0,payslip,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,100.0
1440,0,payslip,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,100.0
1470,0,payslip,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,100.0
0,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
30,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
60,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
90,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
120,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
150,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
180,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
210,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
240,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
270,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
300,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
330,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
360,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
390,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
420,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
450,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
480,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
510,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
540,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
570,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
600,1,payslip,{mitarbeiter_abwesenheiten_uri_range},48.9795918367347
630,1,payslip,{mitarbeiter_abwesenheiten_uri_range},0.0
660,1,payslip,{mitarbeiter_abwesenheiten_uri_range},73.14049586776859
690,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
720,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
750,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
780,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
810,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
840,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
870,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
900,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
930,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
960,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
990,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
1020,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
1050,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
1080,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
1110,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
1140,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
1170,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
1200,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
1230,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
1260,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
1290,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
1320,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
1350,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
1380,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
1410,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
1440,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
1470,1,payslip,{mitarbeiter_abwesenheiten_uri_range},100.0
0,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
30,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
60,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
90,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
120,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
150,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
180,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
210,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
240,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
270,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
300,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
330,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
360,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
390,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
420,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
450,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
480,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
510,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
540,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
570,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
600,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},56.8548387096774
630,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},0.0
660,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},56.25
690,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
720,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
750,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
780,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
810,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
840,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
870,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
900,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
930,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
960,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
990,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1020,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1050,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1080,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1110,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1140,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1170,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1200,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1230,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1260,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1290,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1320,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1350,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1380,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1410,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1440,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1470,2,payslip,/api/v1/holidays?from={year}&to={year_plus_2},100.0
0,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
30,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
60,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
90,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
120,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
150,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
