Target Time,Call ID,Service,Method,URI,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,ResponseTimes,10.07.2020;16:45:24656
7.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},5,0,0,8.6,7;8;6;15;7
7.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},6,0,0,15.0,11;41;9;9;12;8
7.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},6,0,0,8.5,9;8;9;8;8;9
7.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,1,0,0,7.0,7
8.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,2,0,0,13.0,14;12
8.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},5,0,0,8.6,8;8;10;9;8
8.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},1,0,0,7.0,7
8.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},3,0,0,10.333333333333334,10;11;10
8.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},8,0,0,11.25,9;8;9;9;9;12;9;25
8.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,2,0,0,7.0,7;7
9.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,3,0,0,15.0,20;12;13
9.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},3,0,0,9.666666666666666,8;12;9
9.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},3,0,0,9.0,12;8;7
9.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},3,0,0,10.333333333333334,13;9;9
9.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},4,0,0,7.5,7;8;8;7
9.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,4,0,0,8.25,8;7;7;11
10.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,2,0,0,12.0,10;14
10.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},0,0,0,0.0,
10.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},7,0,0,9.142857142857142,8;15;13;7;7;7;7
10.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},7,0,0,10.0,10;11;10;9;10;10;10
10.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},1,0,0,8.0,8
10.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,4,0,0,6.25,6;7;6;6
11.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,3,0,0,12.0,11;14;11
11.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},3,0,0,9.333333333333334,11;9;8
11.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},8,0,0,9.25,7;7;10;7;7;7;15;14
11.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},3,0,0,9.0,10;8;9
11.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},2,0,0,7.5,8;7
11.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,1,0,0,5.0,5
12.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,4,0,0,20.0,16;38;14;12
12.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},4,0,0,8.5,8;9;8;9
12.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},4,0,0,7.0,7;8;6;7
12.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},5,0,0,11.0,17;9;11;9;9
12.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},2,0,0,8.5,9;8
12.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,2,0,0,7.0,8;6
13.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,5,0,0,13.6,16;15;11;14;12
13.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},3,0,0,8.333333333333334,8;10;7
13.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},3,0,0,6.666666666666667,7;6;7
13.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},2,0,0,9.0,9;9
13.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},3,0,0,9.0,9;9;9
13.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,4,0,0,6.25,6;6;7;6
14.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,5,0,0,14.2,16;16;11;16;12
